ap11_6,ap02_2004,ap24_No_no_fui_al_jardín,ldesemp_Satisfactorio,lat,ap11_2,lon,ldesemp_Básico,Nro_Encuestados,ap23_Blanco,Nivel_Ed_Madre_Terciario_universitario_posgrado_completo,ap24_Sí_desde_sala_de_3_o_antes,ap02_2006,ap12_5,mdesemp_Básico,ap03_Femenino,ldesemp_Por_debajo_del_nivel_básico,ap03_Masculino,Nivel_Ed_Madre_Secundaria_completo,mdesemp_Satisfactorio,ap23_Sí_recibí_dinero_por_todas_ellas,ap24_Sí_desde_sala_de_5,ap11_3,ap12_Vivo_solo,ap25a_Sí_dos_o_más_veces,ambito_binario,Nivel_Ed_Padre_Primaria_completo,ap27_De_5_a_14_faltas,Nivel_Ed_Padre_Terciario_universitario_posgrado_completo,ap14_No,Nivel_Ed_Padre_Secundaria_completo,ap12_4,ap25a_No,sector_binario,ap11_4,ap12_6,ap24_Sí_desde_sala_de_4,ap11_5,ap12_2,ap12_3,ap12_7,ap14_Sí,ldesemp_Avanzado,ap27_Menos_de_5_faltas,ap25a_Sí_una_vez,mdesemp_Avanzado,Nivel_Ed_Madre_Primaria_completo,mdesemp_Por_debajo_del_nivel_básico,ap02_2005,ap11_1
10.8874716,1.02662355,1.0499359,61.70370021323253,-32.4152064,15.9135918,-63.2258516,21.83963948768928,116.99468715,0.0,30.41566975,29.350339,35.8999151,14.080412249999998,32.915017292640414,65.34897559999999,6.568871397284219,51.64571155,31.9230695,62.150406473720345,24.31096545,6.5304076,44.1777662,3.35325785,0.0,0.0,22.7919245,19.31305665,14.49790075,114.78349795,31.61276115,37.1031857,111.5325235,0.0,20.5324705,2.19990765,80.06400465,11.89994355,17.93250475,32.50316575,2.22322,2.2111892,26.882476051793976,83.29498975,5.46216365,5.462516552803451,19.6206991,16.466746830835792,8.55796725,0.0
91.95093445,0.0,1.0996386,428.0548685733712,-32.4152064,111.04064275,-63.2258516,97.51780619502225,830.6640071500001,0.0,350.8280574,327.59932605,273.78896185,73.30090115,183.42762319745603,495.17026525,32.37786445717048,330.7972457,198.70076185,391.0194173883471,127.83284715,68.36541729999999,242.781192,3.1800393500000004,0.0,1.0,88.83827365,135.79224084999998,208.3154517,804.3061699499999,207.2289963,222.9024079,814.7122360999999,0.0,132.37783009999998,22.0442996,426.5595992,117.38936715,172.3037515,291.68286085,2.37773215,10.0794283,275.13087440574594,644.7944274,12.63809125,128.9881814981827,54.1868588,128.3609072191771,19.1836306,7.41627415
1.02662355,4.8749429,2.5119149,67.37579641038653,-31.2780311,38.44091515,-64.4643492,22.313636177617084,144.77462835,0.0,17.19886125,33.65260695,57.855210150000005,22.9309234,30.480902093999603,78.66836005,39.95865350298772,64.73743685,21.9081438,28.1049397285685,48.00002465,22.18061195,63.53115785,0.0,0.0,0.0,30.7874623,38.31814045,8.025010349999999,133.8540129,24.09189015,29.74975065,128.48824595,1.0,17.91306235,21.682709600000003,80.18641455,6.673053,19.5518407,36.425986300000005,4.27184105,2.44810235,17.88998198068202,76.21811005,10.83368795,4.068607713984502,30.81027115,84.8325841540893,10.44291825,5.5053418
20.6024956,33.4985145,1.02041745,274.86106925627934,-31.2780311,152.0525111,-64.4643492,135.12203573937975,576.1641993999999,0.0,93.20333305,167.34878315,235.71414975,88.69364245,209.46656474711347,343.88957804999995,100.71230980057452,232.27462135,117.66710805,131.85753464938787,137.82035224999998,103.5199629,221.0467969,3.6242166,3.45437475,1.0,88.07505115000001,198.7761623,38.207425400000005,522.2650440499999,119.74836585,138.9486902,519.78220205,1.0,92.0140523,50.683288000000005,289.1996054,48.71773205,74.10227015000001,138.04009424999998,21.86650305,30.14351635,70.3220240748201,220.10027605,44.9494775,9.758704552391816,88.51784645000001,232.56749836778448,71.28903035,19.6969544
19.3358112,1.07282745,0.0,222.74841583501407,-31.2780311,56.22907095,-64.4643492,52.3468602563359,433.0067348,0.0,172.7855778,166.95667265,154.7741979,49.27254255,114.11917122504023,261.00002845,19.39917220789572,166.84536815,97.32770315,208.7466789614926,64.04834005000001,53.21215405,142.4336037,1.14109825,0.0,1.0,22.49155515,130.2536708,105.14056065,419.0611558,133.15895584999998,107.41076095,417.83770205,0.0,100.02218845,15.878793900000002,206.77022315,70.74130579999999,64.52900115,157.1398605,7.5576319,7.06720795,141.40794985638797,257.4771528,12.14222625,31.936771272792345,25.09103805,81.09405371737263,12.33654515,3.30738425
3.07987065,1.02662355,1.02662355,29.11877671855223,-32.1914975,17.91924735,-64.2649027,12.786129683606164,48.2513067,0.0,9.33294135,9.61292955,18.01257675,5.22644715,19.879165013178085,14.6527179,5.3197766275232485,33.5985888,16.892623800000003,12.506141480965349,26.59888275,5.31977655,10.5462237,0.0,2.1465765,0.0,10.5462237,11.75950605,4.293153,45.07810665,5.22644715,15.67934145,44.98477725,1.0,5.22644715,4.293153,33.3186006,6.2530707,7.27969425,9.33294135,1.11995295,3.17320005,3.0798707106983745,32.29197705,2.1465765,2.0532470596035464,3.17320005,15.86600030577115,2.1465765,1.11995295
38.0896514,43.13755935,1.8950609,300.4662936624584,-32.1914975,123.39756925,-64.2649027,109.63169604774376,594.55858945,0.0,141.23508015,200.8521902,221.7269436,76.98555705,171.06253515682943,327.15428795,78.84057034506729,261.7451471,165.49025799999998,219.07721328719825,174.4156994,53.9342413,217.092833,2.38620695,0.0,1.0,75.63980595,233.7782955,80.42468525000001,566.80243165,125.90190475,146.51104005000002,556.66425755,1.0,98.36078875,38.36977245,329.55327495,67.55264625000001,92.78561885,168.85291435,11.1728753,14.0423983,105.62002939473052,240.22773585,34.13665225,24.03518451991062,83.6698679,180.38365648606168,56.7511781,13.8535078
32.036562950000004,5.199086599999999,0.0,301.6513929148556,-32.1914975,88.32362155,-64.2649027,81.41726994893332,577.8304868,0.0,204.0981548,289.7504448,205.1143353,50.0284478,168.8318923424301,339.6959398,69.01079495036358,234.4771809,136.70755830000002,251.0139814179584,105.4385831,32.409780600000005,225.89011645,2.2552102,0.0,1.0,55.420040400000005,123.061358,109.5193503,565.4087123,164.0259016,156.8179222,563.5921298000001,0.0,111.46163235,10.24614945,248.309265,66.72681905,117.25326525,188.6943752,2.83513515,7.0152856,143.17152099175954,406.8668172,7.94916505,43.36823966012401,44.02125355,130.864083921929,18.76373525,2.0791571500000003
1.19772735,1.84743965,1.02662355,25.47737391529175,-31.4794584,15.59856005,-64.2072531,16.733963170586847,52.35779960000001,0.0,6.9184091500000005,8.19038885,23.76084545,13.49475685,15.285283506132044,28.20940095,6.895488054993164,24.14839865,6.502095349999999,13.488692512360132,17.89760205,9.58196585,22.9166254,0.0,1.2832794,0.0,19.14625035,8.7717911,2.0532471,46.71702015,3.5820291,10.34628355,44.00841105000001,1.0,2.22449735,7.18651085,33.55882135,3.42207825,3.41642855,9.4901789,0.0,1.19772735,3.250974459128237,37.77977495,6.5019489,0.0,18.01067125,23.58382358150783,9.57037385,2.2187012
11.4935979,1.93580305,0.0,60.10858672097319,-31.4794584,19.8976287,-64.2072531,20.42959742321347,100.03128515,0.0,24.6496784,36.73038785,33.2501373,8.47247995,27.41245203344029,47.18115555,4.923041288772313,52.8501296,31.3902028,41.34468677992519,26.428982750000003,11.572309,35.4499503,0.0,0.6275415,1.0,18.13601625,31.20607225,16.4684917,92.256567,23.7815515,28.01450865,95.5716495,1.0,18.36022265,4.69130385,51.89865785,9.42727965,14.4336387,25.56077505,5.70241765,4.4345516,15.764972626862791,56.797344,5.02258115,4.179201168483393,8.0404003,28.28103323632121,14.00847755,1.190487
2.181575,3.20819855,0.0,30.794279348271097,-31.4431621,20.11126095,-64.1110654,22.91883815814525,71.7912584,0.0,7.60801385,20.037492,31.7974467,6.3435058,19.624258884547,45.88947965,13.460860727653218,25.90177875,19.30244875,21.364594016113514,17.664341999999998,8.731977050000001,27.67261985,1.1732841,1.02662355,0.0,19.6206881,20.13400005,1.02662355,64.23256545,8.7376541,15.94758965,60.85369665,1.0,15.3727402,8.2544988,41.8668379,1.02662355,3.19554295,23.0243979,4.25315475,6.4037415,5.659891835974918,39.3517332,10.93756175,0.0,22.5538982,31.813549957511963,7.0951409000000005,4.3998153
2.08178885,2.1265773,0.0,33.64527033595138,-33.3133488,30.53616635,-62.1862636,25.252390571663987,100.79550695,0.0,12.0503127,24.8484614,44.32102495,18.7127387,28.66264656511808,56.2780494,26.244254813424632,43.490834,16.3796076,22.05107131696608,20.3113381,3.07987065,35.2964634,0.0,2.66922125,0.0,14.9187763,17.47762905,3.1084124,88.44748279999999,20.93916865,19.3683421,88.666683,1.0,18.80683895,7.3916896,68.7606807,4.67645065,13.1387618,30.49829375,2.66922125,6.3797319,15.653591228960003,71.9150236,6.30640185,4.865851263069605,20.7759528,45.21593780484624,12.72778275,4.4561300500000005
18.6723741,16.4571574,5.6288021,212.3027586389512,-33.3133488,133.6663254,-62.1862636,127.70377526595249,503.9502701,0.0,119.50928835,136.09304085,190.2565426,67.06849335,157.60351142624958,283.06094425,106.05776946425796,218.97514195,148.90753155,143.78556356626854,135.60761724999998,66.34622365,185.0353954,5.55426175,0.0,1.0,75.05238779999999,224.97277635,63.30155095,476.28800035,135.67496334999998,122.43403575,473.86435075,1.0,75.69679925,30.19095565,290.06514795,48.87453005,83.58724725,126.33572015,12.31859615,16.4054637,60.50069131355711,168.18338169999998,26.3957188,10.667854356957848,56.91228215,193.4218267215398,48.32200385,14.18413545
1.02662355,1.1732841,1.1732841,27.837997780036304,-33.3133488,11.3386907,-62.1862636,9.184614382774466,56.4642959,0.0,14.61105325,4.3998153,26.4722218,6.98470675,13.08028400071236,36.7292911,11.961997645120055,17.53509715,18.13090555,17.938413650298198,8.341316249999998,3.2265312,18.5617207,0.0,0.0,0.0,6.9297089,14.89520785,7.6263465,54.26438825,11.9161664,21.7882519,50.5978754,0.0,8.102993,0.0,45.3180971,10.4495612,7.07636945,17.1959447,1.21911545,2.19990765,7.479686092069179,33.4110972,2.3465682,3.226531148610477,6.09557725,22.21906710037896,0.0,1.21911545
35.63329535,0.0,0.0,242.6343511096172,-33.3133488,74.90092435,-62.1862636,77.64274979693042,483.79529950000006,0.0,226.56600565,222.18563495,172.7853445,33.2149329,131.60181812112012,288.21309115,41.0633684964828,195.54807285,96.8858129,223.54978832535613,81.51094445,30.7998279,169.44321665,0.5311836,0.0,1.0,38.5755662,200.74173505,99.21544125,469.570183,163.61377705,122.23577225,476.8269622,0.0,73.34712809999999,14.2181898,231.88510225,78.21744824999999,100.59431805,182.09794075,4.2508806,5.46448015,123.53222762394223,218.15106955,5.3250446,30.767653320127547,31.149515450000003,98.94918032377169,13.2682118,3.6478956
0.0,3.87388265,0.54215515,24.01489934181365,-28.5073653,12.30119295,-59.0452284,13.83875928187548,53.790999,0.0,1.6658637500000002,7.427792500000001,22.3029754,12.0922106,16.668999948814385,28.0583042,14.432697199005643,24.4587991,5.3895593,8.402417988190512,19.24562555,32.925306199999994,25.45831725,0.0,2.9397594500000004,0.0,26.52962905,12.0856109,0.0,53.84979425,2.9985547,7.74136685,42.9400875,1.0,7.682571599999999,1.9402413,14.62040415,6.4086759,7.682571599999999,11.89622675,2.5477914,1.6658637500000002,3.246861887299465,31.86699315,9.0936559,0.0,24.45219915,30.427231885832448,2.5477914,1.9402413
14.95334485,16.322789,0.5185185,143.50430497941633,-28.5073653,82.67310745,-59.0452284,75.4335168861299,329.3619539,0.0,44.6430541,45.66375245,124.7962973,48.5502743,85.30472779933638,178.728287,65.90850517581134,142.3466299,72.33991424999999,83.73766256496026,72.7330669,129.622233,103.54988205,3.25,20.82114565,1.0,74.83607545,93.09242975,31.0920384,314.89112090000003,56.68758075,77.5481568,221.0248635,1.0,60.24015335,33.86607975,148.91614905,45.4533039,39.7801118,70.1472744,24.5608719,5.1616128,44.51562685864245,180.64920725,86.99742625,23.99647174356092,86.80850325,136.32309179214243,59.36906115,12.80008285
10.3990515,1.2000994,0.0,47.125192601825766,-28.5073653,20.7818123,-59.0452284,11.4656672204812,81.35421895000002,0.0,30.8144276,24.88995485,29.4757451,14.90621235,22.33989360063101,49.339692,10.360281535893826,31.5366593,14.52065995,20.010667226799136,13.07619645,17.121780649999998,16.18233615,0.0,2.21556815,1.0,5.56049925,27.7107506,21.98191155,78.78568035,23.0599391,15.7207595,70.40127525,0.0,15.7125817,3.41566755,40.8955533,12.90785665,11.17544415,29.750086,2.4925142,1.01546875,13.952784985852348,13.56775,10.2904454,2.497932111131422,7.390515150000001,38.06217169914544,6.90735965,1.2000994
0.0,5.38955925,1.07791185,15.965369568749995,-27.5502367,5.38955925,-57.5283607,14.901011597499998,42.57431885,0.0,5.38955925,5.38955925,19.93817,7.54538295,14.19143961666667,25.8698844,9.57922174125,16.70443445,7.54538295,3.2749476038461545,5.92531595,17.2465896,17.2465896,0.0,4.3116474,0.0,5.38955925,12.9349422,8.6232948,42.57431885,6.4674711,6.4674711,24.79197255,1.0,12.9349422,3.23373555,18.86025815,5.92531595,7.54538295,8.6232948,2.1558237,0.0,2.1287159425,17.2465896,13.4706989,0.0,11.85703035,25.107931629487183,6.4674711,1.07791185
2.90725265,5.19354515,0.0,22.66433013743864,-31.5142407,24.1904118,-68.51395,27.87796823329147,87.10089445,0.0,8.4459767,19.92588485,36.1717911,9.2342238,33.776573562091606,45.9114999,35.0434318644535,37.68618095,16.8291254,2.9192096268029686,16.57207045,32.777869100000004,26.794320300000003,0.0,3.03948345,0.0,15.45754985,23.6613726,8.8196421,76.76830079999999,17.5224648,18.022809,63.6827029,1.0,16.41176435,7.6412707,26.9717995,10.6457925,13.4416837,20.40031295,7.004998349999999,8.9178344,1.5151642148163955,49.02357155,18.96394885,0.0,18.6490029,50.40511126110541,10.1598425,3.2441002
118.1762827,153.4680817,27.94224195,1157.7309934404814,-31.5142407,677.54552695,-68.51395,672.7272038802769,2866.4820998000005,0.0,476.00919255,677.66621805,1120.876743,454.7054012,792.0669343233233,1555.704914,768.2435024476711,1291.6828535,787.8600345,489.59417465600205,593.20105315,1079.1945005,927.95888975,18.1171709,80.70864420000001,1.0,376.73453735,892.9998229,375.6440299,2601.7305835,695.74255805,647.26663385,2365.1198495,1.0,562.71068025,313.5845333,1003.4379365,285.12361350000003,247.3549926,503.3981563,178.55524695,145.85694039999998,334.1224699008836,1152.5048575,382.87902475,22.407843570301573,385.24017995,1614.3893211134684,329.67789465,100.0758909
76.7093681,18.80152615,2.35733815,612.7051544663847,-31.5142407,157.7367303,-68.51395,235.38008620717824,1271.0523599000005,0.0,635.8058890499999,587.8973595,456.1046785,172.62339335,365.7501364335705,688.52577975,148.06535924619246,572.6855508,240.1361729,377.4755442751109,137.28648585000002,183.69996155,383.61957905,15.0877306,4.61080125,1.0,60.78884215,563.7674003,497.30422795,1203.4423365,267.44554585000003,318.9423065,1223.167138,0.0,273.96998685,61.938205,484.7098017,193.5204965,188.4670936,356.57256115,45.79640605,28.86462395,300.4516806623932,476.01660625,42.1490624,67.50528678831076,49.7930352,484.3918494248957,55.035381400000006,14.23274015
2.77406845,12.53848475,1.6658637500000002,31.32049906278005,-28.3930294,18.6745226,-57.8868493,34.4315335853027,88.11027820000001,0.0,1.1677379,7.90811055,25.98843185,16.78797495,27.65471432015715,63.6568013,18.892841092522623,21.61987525,9.4549079,1.8452193897640456,22.10509245,49.92790535,36.5760423,0.0,8.83318865,0.0,25.57881285,8.43390515,7.4695179,82.83246985,7.19187395,15.9279209,57.61058975,1.0,16.510331,11.3167557,26.9425348,4.63591625,11.1336803,13.8948401,3.5277115500000003,5.27780835,5.051826221997642,72.5219056,20.00063605,0.0,34.5906523,58.610344490078816,16.7412992,1.60633055
6.8738095,13.605182,1.0,79.03334645622401,-28.3930294,37.0893555,-57.8868493,30.336756195809155,150.39285585,0.0,26.66190455,25.13711455,56.0397754,21.64565805,54.60309389023387,90.54397685,29.275328459167568,59.848879,19.998039050000003,16.062605461687166,39.90840305,64.40630205,35.17885115,0.0,18.3789914,1.0,31.515546,39.2579829,18.5214284,139.61904644999998,16.6823529,26.02605025,92.2231086,1.0,28.27380935,22.4946776,53.5337531,21.1875348,11.76330525,31.36848715,15.71568615,7.773809399999999,11.747424738799246,85.4239489,29.7750697,0.0,36.57366915,79.72715649807894,23.96848715,1.71568625
0.0,5.2319157,3.3877230000000003,4.343399667476232,-29.7913375,4.46563485,-58.0498307,6.889530641987894,22.01654325,0.0,0.0,3.3877230000000003,4.6196223,2.1558237,4.751771945058287,14.7827913,10.783612940535871,7.23375195,2.30981115,1.108746773546448,6.1558401,9.851538,6.30982755,0.0,0.0,0.0,8.9312697,2.7681171,0.0,20.17235055,1.07791185,1.2318993,9.8551941,1.0,5.69753415,3.076092,5.38955925,3.3877230000000003,3.23373555,7.699370399999999,2.30981115,0.0,0.0,15.86070315,9.851538,0.0,6.62145855,17.423163730377958,4.46563485,1.07791185
7.716227099999999,20.22634625,2.1904999,105.94787393799804,-29.7913375,62.68034855,-58.0498307,61.47670457807919,247.40365005,0.0,30.1328856,30.86943835,90.40433135,43.3616208,82.43223560557206,140.19863364999998,55.93745654923105,103.6918908,55.2994223,29.42639255482565,36.9209674,126.62161955,88.82976305,1.07030075,14.8754771,1.0,34.1594619,51.49636155,22.62960455,229.9803087,46.6401382,53.6453379,183.358221,1.0,39.5558609,24.3918878,83.8346563,29.17356835,31.33944905,54.0249671,10.8374155,6.7079951,24.04161498469174,147.02133365,43.0920161,1.029331090751947,50.0158885,134.5156907988504,46.10564035,4.43393715
0.0,1.3858866,1.3858866,0.0,-29.7913375,4.311647450000001,-58.0498307,5.543546347819236,12.62696705,0.0,0.0,2.7717732,5.5435464,1.3858866,1.3858866128912335,7.083420650000001,4.1576597608644255,4.157659799999999,1.3858866,4.311647372652601,1.3858866,7.083420650000001,5.5435464,0.0,0.0,0.0,6.929433,1.3858866,0.0,8.315319599999999,1.3858866,4.311647450000001,9.85519385,0.0,0.0,2.7717732,2.7717732,2.7717732,0.0,1.3858866,1.3858866,5.69753405,4.311647528271148,12.62696705,4.157659799999999,0.0,6.929433,8.315319677347402,4.311647450000001,0.0
17.30649695,0.0,0.0,55.09160003271028,-29.7913375,10.2272345,-58.0498307,13.262792600467291,109.16298525,0.0,43.3171184,40.7493346,38.8199629,9.19725635,33.75966422785691,59.6516748,4.080859261682244,48.4958417,25.50279395,51.83797788070642,5.135381349999999,20.4834878,32.1612853,1.01546875,0.0,1.0,4.0763844,45.3335465,35.64297205,101.9966664,26.4602251,19.38096265,108.1475165,0.0,19.33743445,3.06091565,47.93016285,15.34810645,25.47377515,35.74453785,2.0454469,1.01546875,36.72773335514019,62.81397,1.01546875,3.061184244039981,4.0908938,20.504158897396668,2.0309375000000003,0.0
7.2006097,18.9490659,6.7290233,23.373249972372264,-27.9542622,20.0254019,-58.8089124,28.671662646366023,91.62250685,0.0,2.7621491,27.32587235,28.494931,9.9627588,24.24112775484692,26.39375215,39.57759423126172,65.2287547,11.6295687,18.249206257472984,31.6953876,30.55010625,27.657921,3.9264572,1.14528135,0.0,40.6935598,11.25070495,0.0,82.0813923,5.61465735,18.399009,60.5199802,1.0,13.488962,13.3772126,23.6529933,12.7249079,4.9813794,8.84839285,5.3633702,4.4693760000000005,0.0,69.12346045,29.9572453,0.0,37.077761,49.132172837680095,15.5655275,3.2337355
4.2727274,4.1363637,3.1363637,36.87691555839051,-27.9542622,12.2727274,-58.8089124,15.342950258733548,80.93181955,0.0,16.340909250000003,7.2727274,40.84090995,13.4090911,30.631565236154184,44.56818255,21.39937795608198,36.363637,16.6818185,7.09362549923017,14.6818185,19.6818185,26.9545459,0.0,4.1363637,1.0,14.4090911,27.0909096,11.1363637,74.52272845,10.4090911,15.4090911,62.3181829,1.0,18.88636405,2.0,47.70454625,15.5454548,14.4090911,17.8181822,10.5454548,0.0,7.312575776793963,46.84090995,12.34090925,2.164937716849959,7.2727274,41.04169109776568,10.4090911,0.0
13.90472065,17.205012500000002,5.5984444,111.94792938390542,-28.9956511,71.25602695,-57.812458,89.92399474803409,298.70631485,0.0,48.06077905,52.32322655,114.1855085,44.28453635,71.10631229556739,176.2651976,83.0014972664591,122.44111725,54.97174445,32.529492601429354,72.5351933,106.18402305,95.751224,6.0357142,12.2773603,1.0,69.1805881,69.2418678,39.9257015,265.81979535,41.8006279,52.80339465,227.7646887,1.0,58.2339084,37.22644095,125.4485847,27.7983412,37.9057145,53.0210758,21.7784773,11.50082545,14.862561273120988,176.73816165,54.4437771,3.1815439684757645,75.01444275,191.88896598452752,41.9695077,14.15263175
6.0363066,24.47566585,12.50377785,63.48982110653917,-28.9956511,50.1976802,-57.812458,59.30080647150262,208.6387713,0.0,21.06227835,35.2432707,76.43421695,42.4444141,63.77020569828892,92.6762676,73.47139681175314,114.34563595,30.0660417,26.54128142110991,103.2046469,96.92598585,83.3904929,3.8496852,17.99091515,0.0,63.3603875,3.3877230000000003,18.25970775,193.04207895,7.63007595,41.71489015,146.338735,0.0,38.0499898,22.0535635,57.4982658,18.4964544,13.6201862,34.17750555,14.902325,9.83756315,13.975219767928117,120.503726,39.4277203,5.996709567065604,86.7855815,113.96604084995766,43.8632433,3.0797481
29.60735005,11.2796976,4.0775238,221.66098875822527,-28.9956511,57.3726356,-57.812458,90.97779624392084,431.02871075,0.0,158.46797395,122.14216485,139.77447375,51.4697274,135.59470230960855,233.00808445,56.14561791832487,194.68022095,95.3753944,114.6508924172255,63.563715,112.16054885,136.89264070000002,3.3543677,10.755526,1.0,32.87963065,179.69987225,128.5470422,411.6334676,100.44733215,94.6545247,376.92648485,0.0,104.1193834,16.84377185,190.7173858,57.09051865,75.89560685000001,123.80372955,15.6841224,12.57039945,68.85561897375949,146.0592917,40.40014365,8.709634980090032,36.7703094,178.6603924343604,36.7228991,5.1228593
0.0,18.1902336,4.3159362,11.615562715355177,-30.0170807,6.9646282,-59.5340904,8.600313341449695,48.3125172,0.0,1.07791185,18.88061235,13.127460500000002,8.6275836,4.426359917700139,20.4953707,29.124567057396344,25.657034,2.1558237,3.774415292031767,19.05277645,10.9063075,24.0066285,0.0,2.96052505,0.0,26.2356791,8.62547395,2.1558237,38.43165865,2.1601125,7.0075166,25.25561465,1.0,11.1427111,4.320225,15.287573,1.7029613,2.32801075,2.1558237,4.4955881,7.54538295,0.0,33.48849385,21.17428935,2.6420906522081866,19.326009900000003,38.60197597788349,6.4760487,3.23802435
8.92223995,21.503625,17.25972835,106.8749857819499,-30.0170807,70.11662129999999,-59.5340904,78.13936603008204,302.5596815,0.0,61.59483565,73.2967359,107.07086895,45.246539850000005,63.96315797616789,159.2010808,97.58894113960648,135.2838766,54.5954618,24.477792978880785,56.27581845,85.83678665,117.0340169,10.34022385,2.75,1.0,54.9268201,77.79332554999999,54.02187975,281.68030575,50.8542351,57.7259211,240.5158724,1.0,57.080043,37.65681445,124.1895061,21.3381881,37.79956145,64.229221,12.443964,18.32342815,22.405984314999927,98.90413005,56.375520300000005,1.4875649011058627,61.78728065,215.08289295881536,51.0234732,8.02367415
0.0,4.95839455,0.0,12.26557721751759,-28.9865089,12.4744305,-59.1060231,11.894695828912344,40.134664150000006,0.0,4.7026305,7.1613956,10.0481689,11.5209029,10.088494898766108,19.29654195,11.39135678032796,20.8381222,11.22495705,3.50904165994858,6.642871749999999,16.9653176,14.28329195,0.0,2.1558237,0.0,4.011862499999999,6.56250835,5.78054235,39.0567523,5.955943,4.231284,31.7671334,1.0,7.59639935,1.68063815,13.2053801,1.724659,10.1470452,3.23373555,1.724659,1.07791185,4.583034323242108,25.80419485,6.21170705,3.50904165994858,10.22356955,23.028085931336737,3.8804827,0.0
2.75,1.35,0.0,30.378815373379787,-28.9865089,8.4059524,-59.1060231,20.135958216236933,71.7000001,0.0,15.0761905,12.0107143,26.4916667,8.4857143,23.9786262632305,33.507142900000005,14.539860647456448,38.1928572,16.426190499999997,12.811314953495817,18.6309524,27.202381000000003,37.6571429,2.7,1.35,1.0,8.851190500000001,15.6511905,10.8202381,65.8345239,18.5011905,11.6809524,68.9500001,1.0,14.4511905,3.9702381,31.0869048,4.3857143,16.160714300000002,15.4416667,4.1,1.35,6.645365862926829,48.0285715,1.4,0.0,10.3809524,34.910058883273685,2.75,0.0
1.07791185,9.70120665,3.23373555,16.362304589285717,-27.4804709,14.01285405,-58.8164075,17.453124895238094,45.81445285,0.0,1.07791185,3.7758907,7.54538295,6.4674711,5.327261959302325,33.9574225,11.99902336547619,11.85703035,4.3116474,1.065452391860465,7.00962625,24.79197255,10.2433618,0.0,1.07791185,0.0,12.3991855,6.4674711,0.0,38.269069900000005,2.1558237,8.6232948,35.03533435,1.0,16.16867775,3.23373555,12.9349422,2.1558237,4.853802549999999,4.3116474,7.54538295,5.38955925,0.0,36.1132462,8.6232948,7.458166743023256,14.01285405,31.963571755813945,9.70120665,0.0
3.4752205,16.9781819,4.1623863,71.39448935627574,-27.4804709,54.8764396,-58.8164075,55.60236330454518,199.5270584,0.0,29.7407984,21.65364495,85.01941965,33.51203805,49.044303375537154,117.6062394,64.26423118523779,81.920819,31.99655575,54.6609797237196,63.575454750000006,70.1554462,75.01199915000001,2.7904412,2.7826088,1.0,45.989356400000005,37.74943675,25.62778715,188.5343427,31.54975685,28.8385032,153.1507071,1.0,27.06402025,16.4763537,102.105742,19.9898587,34.769435200000004,35.0410908,20.5875116,6.3849407,12.29762264802447,131.5013166,42.8789087,2.8163858908580903,42.7029873,98.50427903457944,26.3496745,10.052941
4.37153145,17.0086414,5.235571800000001,46.07712859090865,-29.1444046,36.863964300000006,-59.2649825,38.74942866023106,137.7123032,0.0,2.5439914000000003,28.52722175,46.5469711,22.7783587,44.00024433088395,73.98881614999999,48.83691091539106,63.72348705,11.46350685,24.648598881441533,29.6698282,47.701355250000006,46.3502092,0.0,13.20173055,0.0,61.97459965,18.94045095,4.15765995,128.55005265,4.55118335,30.4157121,90.12863005,1.0,27.760507500000003,12.30188275,54.24631815,13.7117993,24.25834865,10.6850151,13.574447200000002,7.06631095,6.047298604684991,110.98693335,32.53409365,0.0,70.26584274999999,71.01808631113923,21.40422595,4.4966315
18.70579215,85.78911830000001,10.7055284,205.8528972068041,-29.1444046,108.32367165,-59.2649825,136.62595471740937,535.95735425,0.0,43.73162515,71.02298105,185.4185688,92.72103745,152.48343957404214,280.10533985,155.21731663400655,254.8520144,111.87747395,92.32215561628176,150.57332300000002,184.20374405,206.40185675,2.173913,38.26771705,1.0,81.08495694999999,152.42635984999998,29.97792345,477.7886317,124.99101565,108.134617,370.929797,1.0,128.81550049999998,68.31488325000001,260.6675059,30.0654946,44.94768665,105.2280191,34.78419355,33.5508432,38.26118569177999,273.95641315,114.85931325,2.610754994435244,116.59517825,288.5410040652409,107.2304315,21.1092169
25.34471205,5.8703054,2.0309375000000003,120.97923183426214,-29.1444046,34.7497448,-59.2649825,29.82297712453025,221.1362056,0.0,101.58600425,69.0888604,80.83024205000001,20.31758165,56.8522969835718,135.6833235,9.980893379785648,84.05661255,46.62404355,81.99812525946282,11.7689913,26.78548045,67.0611768,1.73227015,0.0,1.0,13.54663205,131.53589219999998,74.3904612,216.4403747,61.6141026,63.453893750000006,213.68214085,0.0,45.6547406,3.04640625,126.71853845,23.85302105,47.470327350000005,63.08983695,2.7417657,2.47214245,70.73769784475532,65.2793698,9.5454064,5.861583101013191,11.996646,85.71886581183256,14.9035111,1.73227015
